dataset,setting,setting_display,comparison_family,subject,method,method_display,n_recordings,n_class_0,n_class_1,tn,fp,fn,tp,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,auroc,pr_auc,average_precision,log_loss,brier_score
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,11,riemann_mdm,Riemannian MDM,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0.25,0.33333333333333331,0.5,1.2971350060010731,0.42530495335865753
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,11,riemann_ts_logreg,Riemannian TS-LR,4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.61931584599225631,0.21333876155117035
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,11,stack_recording,OOF recording-level stacking,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.54313211722642585,0.17954068739905565
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,always_fuse,Neural-classical stacking,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0.75,0.79166666666666663,0.83333333333333326,0.66913742013220612,0.23833246468655461
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,always_nn,Feature-MLP (neural reference),4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,1,1,1,1.2528914689949011,0.41888728740975734
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,cbsf,CB-SF,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0.75,0.79166666666666663,0.83333333333333326,0.77822610331052589,0.28909781037314464
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,dasf_clean,DASF,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,1,1,1,1.2528914689949011,0.41888728740975734
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,eeg_conformer,EEG-Conformer,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.75,0.79166666666666663,0.83333333333333326,0.64715679213838384,0.22469460425039142
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,eegnet,EEGNet,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0.5,0.41666666666666663,0.58333333333333326,0.73826580942999753,0.27040699586147127
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,equal_blend_050,Equal blend (50%),4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0.75,0.79166666666666663,0.83333333333333326,0.76908133838272419,0.28523560440554385
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,extra_trees,Extra Trees,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.75,0.79166666666666663,0.83333333333333326,0.57608899909284139,0.19682754326995339
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,fixed_blend_010,Fixed blend (10%),4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,1,1,1,1.0253936316931125,0.37141448846115482
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,fixed_blend_025,Fixed blend (25%),4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,1,1,1,0.88696743909402409,0.33016383265733673
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,rf,Random forest,4,2,2,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.41666666666666663,0.58333333333333326,0.57868543439502396,0.20195550420311392
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,riemann_mdm,Riemannian MDM,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.5,0.41666666666666663,0.58333333333333326,0.64517219908271928,0.2220333646547577
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,riemann_ts_logreg,Riemannian TS-LR,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.5,0.41666666666666663,0.58333333333333326,0.60220219509947792,0.20777822909279145
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,stack_recording,OOF recording-level stacking,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,1,1,1,0.84752126451422849,0.3169178796755005
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,always_fuse,Neural-classical stacking,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,0.71131567611406377,0.26319981149546978
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,always_nn,Feature-MLP (neural reference),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.75,0.79166666666666663,0.83333333333333326,1.3180116421279324,0.39552799225094548
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,cbsf,CB-SF,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.75,0.79166666666666663,0.83333333333333326,1.1323124952070982,0.37379645680486162
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,dasf_clean,DASF,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.75,0.79166666666666663,0.83333333333333326,1.3180116421279324,0.39552799225094548
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,eeg_conformer,EEG-Conformer,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.5,0.41666666666666663,0.58333333333333326,0.53731529907428177,0.18673553816247598
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,eegnet,EEGNet,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.5,0.41666666666666663,0.58333333333333326,0.5813152189852776,0.19533341426364217
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,equal_blend_050,Equal blend (50%),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.75,0.79166666666666663,0.83333333333333326,0.80429889985799541,0.30029387308151756
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,extra_trees,Extra Trees,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,1.1043507702669622,0.391003590163776
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,fixed_blend_010,Fixed blend (10%),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.75,0.79166666666666663,0.83333333333333326,1.0366566694416748,0.35832495318197755
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,fixed_blend_025,Fixed blend (25%),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.75,0.79166666666666663,0.83333333333333326,0.90728084411042598,0.33054761918184056
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,rf,Random forest,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.75,0.79166666666666663,0.83333333333333326,1.3805303871417349,0.43650686163847718
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,riemann_mdm,Riemannian MDM,4,2,2,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.79166666666666663,0.83333333333333326,0.56773623747701318,0.19685239934588938
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,riemann_ts_logreg,Riemannian TS-LR,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.75,0.79166666666666663,0.83333333333333326,0.52516963907919367,0.17834203206036534
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,stack_recording,OOF recording-level stacking,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.75,0.79166666666666663,0.83333333333333326,0.69444391569490305,0.25989709241355974
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,always_fuse,Neural-classical stacking,4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.51663056921607331,0.16406320343519062
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,always_nn,Feature-MLP (neural reference),4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.18899388260664668,0.043505637678109971
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,cbsf,CB-SF,4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.19016009444949783,0.042825921443686632
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,dasf_clean,DASF,4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.18899388260664668,0.043505637678109971
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,eeg_conformer,EEG-Conformer,4,2,2,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.41666666666666663,0.58333333333333326,0.71143480289705141,0.25631585772407306
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,eegnet,EEGNet,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0.5,0.41666666666666663,0.58333333333333326,0.70612469893079954,0.25381623796795527
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,equal_blend_050,Equal blend (50%),4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.36002757866221929,0.095726609218022896
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,extra_trees,Extra Trees,4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.40525018090929221,0.11901185270627948
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,fixed_blend_010,Fixed blend (10%),4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.22657065929841158,0.050091752027331515
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,fixed_blend_025,Fixed blend (25%),4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.2796647901574047,0.066356183277005043
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,rf,Random forest,4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.42394662449858445,0.12891862260277859
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,riemann_mdm,Riemannian MDM,4,2,2,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.79166666666666663,0.83333333333333326,0.54973867431131729,0.18782596130012821
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,riemann_ts_logreg,Riemannian TS-LR,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.75,0.79166666666666663,0.83333333333333326,1.2896234061526075,0.41156114907156577
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,stack_recording,OOF recording-level stacking,4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.41474319950204225,0.12109132938201321
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,always_fuse,Neural-classical stacking,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.55949771271894588,0.18591662043719259
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,always_nn,Feature-MLP (neural reference),4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.3732982288507643,0.11634857684182418
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,cbsf,CB-SF,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.45741348549449556,0.14323650808314886
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,dasf_clean,DASF,4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.3732982288507643,0.11634857684182418
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,eeg_conformer,EEG-Conformer,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.58516663137786762,0.19715707597919044
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,eegnet,EEGNet,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,1,1,1,0.7549640236208699,0.27912195876478574
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,equal_blend_050,Equal blend (50%),4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.47519754646820755,0.15010518094483744
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,extra_trees,Extra Trees,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.47190137759990636,0.15578460408450465
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,fixed_blend_010,Fixed blend (10%),4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.39800222789795042,0.12255034774610123
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,fixed_blend_025,Fixed blend (25%),4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.42925602846309541,0.132949616985585
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,rf,Random forest,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.4802142340201111,0.16056157454303938
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,riemann_mdm,Riemannian MDM,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.68970156993598786,0.25023731852819286
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,riemann_ts_logreg,Riemannian TS-LR,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.98753691018343126,0.36230254302815629
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,stack_recording,OOF recording-level stacking,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.48417567273935258,0.15674998724575939
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,always_fuse,Neural-classical stacking,4,2,2,0,2,1,1,0.25,0.25,0.5,0,0.33333333333333331,0.40000000000000002,0,0.29166666666666663,0.41666666666666663,0.78968525209071105,0.29722314295714752
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,always_nn,Feature-MLP (neural reference),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0,0.29166666666666663,0.41666666666666663,0.87206286262321631,0.33086044870965836
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,cbsf,CB-SF,4,2,2,0,2,2,0,0,0,0,0,0,0,0,0.29166666666666663,0.41666666666666663,0.79217426642573474,0.29893025236001658
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,dasf_clean,DASF,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0,0.29166666666666663,0.41666666666666663,0.87206286262321631,0.33086044870965836
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,eeg_conformer,EEG-Conformer,4,2,2,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.70833333333333326,0.75,0.74002489022885121,0.2714112574798585
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,eegnet,EEGNet,4,2,2,2,0,1,1,0.75,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.67421597518537146,0.24053849315498124
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,equal_blend_050,Equal blend (50%),4,2,2,1,1,2,0,0.25,0.25,0,0.5,0,0,0,0.29166666666666663,0.41666666666666663,0.81100615272511312,0.30819145653363766
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,extra_trees,Extra Trees,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0,0.29166666666666663,0.41666666666666663,0.75997244375348039,0.28266004457648036
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,fixed_blend_010,Fixed blend (10%),4,2,2,1,1,2,0,0.25,0.25,0,0.5,0,0,0,0.29166666666666663,0.41666666666666663,0.87024130500116881,0.33349176706123179
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,fixed_blend_025,Fixed blend (25%),4,2,2,1,1,2,0,0.25,0.25,0,0.5,0,0,0,0.29166666666666663,0.41666666666666663,0.84252889865852854,0.3223079764975183
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,rf,Random forest,4,2,2,1,1,2,0,0.25,0.25,0,0.5,0,0,0,0.29166666666666663,0.41666666666666663,0.92931208320626157,0.36357758275522972
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,riemann_mdm,Riemannian MDM,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.60890026273841091,0.21196672888355311
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,riemann_ts_logreg,Riemannian TS-LR,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,1,1,1,0.68327186426712772,0.24886909689730022
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,stack_recording,OOF recording-level stacking,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0,0.29166666666666663,0.41666666666666663,0.77432404054256587,0.28951374558065684
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,always_fuse,Neural-classical stacking,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.75,0.79166666666666663,0.83333333333333326,0.80850482056608597,0.30116221522405379
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,always_nn,Feature-MLP (neural reference),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.70833333333333326,0.75,4.3073729909785383,0.49959378131138521
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,cbsf,CB-SF,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.70833333333333326,0.75,2.9968309185377846,0.4966155806151315
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,dasf_clean,DASF,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.70833333333333326,0.75,4.3073729909785383,0.49959378131138521
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,eeg_conformer,EEG-Conformer,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,1.3464737972944674,0.43237255640408573
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,eegnet,EEGNet,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.64060261250564654,0.2256992690218132
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,equal_blend_050,Equal blend (50%),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.70833333333333326,0.75,1.0367172398965931,0.37227222454777309
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,extra_trees,Extra Trees,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.91007881440736482,0.33857169513010554
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,fixed_blend_010,Fixed blend (10%),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.70833333333333326,0.75,1.6627024748378041,0.46088856717546445
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,fixed_blend_025,Fixed blend (25%),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.70833333333333326,0.75,1.2974938407677534,0.42231888409585827
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,rf,Random forest,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.70833333333333326,0.75,1.1050626265573507,0.38936737200828564
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,riemann_mdm,Riemannian MDM,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.25,0.33333333333333331,0.5,0.83494892579984992,0.3124937060225994
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,riemann_ts_logreg,Riemannian TS-LR,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0,0.29166666666666663,0.41666666666666663,1.4238479455277013,0.44234010348703867
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,stack_recording,OOF recording-level stacking,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.70833333333333326,0.75,1.2419035487774261,0.4101696116364576
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,3,always_fuse,Neural-classical stacking,4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.52600165129640442,0.1700638038569971
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,3,always_nn,Feature-MLP (neural reference),4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.094114285540861153,0.014693324901202598
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,3,cbsf,CB-SF,4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.10620291116907013,0.016277686331975884
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,3,dasf_clean,DASF,4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.094114285540861153,0.014693324901202598
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,3,eeg_conformer,EEG-Conformer,4,2,2,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.79166666666666663,0.83333333333333326,0.51312011207102504,0.1706268863844661
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,3,eegnet,EEGNet,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.64648887864861404,0.22912077013762958
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,3,equal_blend_050,Equal blend (50%),4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.30956900510850627,0.074662113058977367
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,3,extra_trees,Extra Trees,4,2,2,2,0,1,1,0.75,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.48598589443622775,0.16292607233898637
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,3,fixed_blend_010,Fixed blend (10%),4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.14592316260969282,0.023826238358605503
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,3,fixed_blend_025,Fixed blend (25%),4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.20906938057080657,0.040223749389935379
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,3,rf,Random forest,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.52375908344752553,0.19053323147587656
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,3,riemann_mdm,Riemannian MDM,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.6075223515296424,0.21069760322460324
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,3,riemann_ts_logreg,Riemannian TS-LR,4,2,2,2,0,1,1,0.75,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.53635478255448921,0.17530471037012935
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,3,stack_recording,OOF recording-level stacking,4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.47662242285788298,0.14681963889973057
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,4,always_fuse,Neural-classical stacking,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0.75,0.79166666666666663,0.83333333333333326,0.69908769359280298,0.25300620204217894
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,4,always_nn,Feature-MLP (neural reference),4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.23858248703643006,0.052345577009523435
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,4,cbsf,CB-SF,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,1,1,1,0.5959909937567438,0.20286852696569466
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,4,dasf_clean,DASF,4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.23858248703643006,0.052345577009523435
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,4,eeg_conformer,EEG-Conformer,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0,0.29166666666666663,0.41666666666666663,1.8553741587586763,0.47893468108004156
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,4,eegnet,EEGNet,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.8017238410934342,0.31492211225751221
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,4,equal_blend_050,Equal blend (50%),4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.46005676900632703,0.13807511258293809
